iteration_no.	mse
22607	0.028103903
22608	0.028103899
22609	0.028103895
22610	0.028103891
22611	0.028103887
22612	0.028103883
22613	0.028103879
22614	0.028103874
22615	0.02810387
22616	0.028103866
22617	0.028103862
22618	0.028103858
22619	0.028103854
22620	0.028103849
22621	0.028103845
22622	0.028103841
22623	0.028103837
22624	0.028103833
22625	0.028103829
22626	0.028103825
22627	0.02810382
22628	0.028103816
22629	0.028103812
22630	0.028103808
22631	0.028103804
22632	0.0281038
22633	0.028103795
22634	0.028103791
22635	0.028103787
22636	0.028103783
22637	0.028103779
22638	0.028103775
22639	0.02810377
22640	0.028103766
22641	0.028103762
22642	0.028103758
22643	0.028103754
22644	0.02810375
22645	0.028103746
22646	0.028103741
22647	0.028103737
22648	0.028103733
22649	0.028103729
22650	0.028103725
22651	0.028103721
22652	0.028103716
22653	0.028103712
22654	0.028103708
22655	0.028103704
22656	0.0281037
22657	0.028103696
22658	0.028103691
22659	0.028103687
22660	0.028103683
22661	0.028103679
22662	0.028103675
22663	0.028103671
22664	0.028103666
22665	0.028103662
22666	0.028103658
22667	0.028103654
22668	0.02810365
22669	0.028103646
22670	0.028103641
22671	0.028103637
22672	0.028103633
22673	0.028103629
22674	0.028103625
22675	0.028103621
22676	0.028103616
22677	0.028103612
22678	0.028103608
22679	0.028103604
22680	0.0281036
22681	0.028103595
22682	0.028103591
22683	0.028103587
22684	0.028103583
22685	0.028103579
22686	0.028103575
22687	0.02810357
22688	0.028103566
22689	0.028103562
22690	0.028103558
22691	0.028103554
22692	0.02810355
22693	0.028103545
22694	0.028103541
22695	0.028103537
22696	0.028103533
22697	0.028103529
22698	0.028103524
22699	0.02810352
22700	0.028103516
22701	0.028103512
22702	0.028103508
22703	0.028103504
22704	0.028103499
22705	0.028103495
22706	0.028103491
22707	0.028103487
22708	0.028103483
22709	0.028103478
22710	0.028103474
22711	0.02810347
22712	0.028103466
22713	0.028103462
22714	0.028103458
22715	0.028103453
22716	0.028103449
22717	0.028103445
22718	0.028103441
22719	0.028103437
22720	0.028103432
22721	0.028103428
22722	0.028103424
22723	0.02810342
22724	0.028103416
22725	0.028103412
22726	0.028103407
22727	0.028103403
22728	0.028103399
22729	0.028103395
22730	0.028103391
22731	0.028103386
22732	0.028103382
22733	0.028103378
22734	0.028103374
22735	0.02810337
22736	0.028103365
22737	0.028103361
22738	0.028103357
22739	0.028103353
22740	0.028103349
22741	0.028103344
22742	0.02810334
22743	0.028103336
22744	0.028103332
22745	0.028103328
22746	0.028103324
22747	0.028103319
22748	0.028103315
22749	0.028103311
22750	0.028103307
22751	0.028103303
22752	0.028103298
22753	0.028103294
22754	0.02810329
22755	0.028103286
22756	0.028103282
22757	0.028103277
22758	0.028103273
22759	0.028103269
22760	0.028103265
22761	0.028103261
22762	0.028103256
22763	0.028103252
22764	0.028103248
22765	0.028103244
22766	0.02810324
22767	0.028103235
22768	0.028103231
22769	0.028103227
22770	0.028103223
22771	0.028103219
22772	0.028103214
22773	0.02810321
22774	0.028103206
22775	0.028103202
22776	0.028103198
22777	0.028103193
22778	0.028103189
22779	0.028103185
22780	0.028103181
22781	0.028103177
22782	0.028103172
22783	0.028103168
22784	0.028103164
22785	0.02810316
22786	0.028103155
22787	0.028103151
22788	0.028103147
22789	0.028103143
22790	0.028103139
22791	0.028103134
22792	0.02810313
22793	0.028103126
22794	0.028103122
22795	0.028103118
22796	0.028103113
22797	0.028103109
22798	0.028103105
22799	0.028103101
22800	0.028103097
22801	0.028103092
22802	0.028103088
22803	0.028103084
22804	0.02810308
22805	0.028103076
22806	0.028103071
22807	0.028103067
22808	0.028103063
22809	0.028103059
22810	0.028103054
22811	0.02810305
22812	0.028103046
22813	0.028103042
22814	0.028103038
22815	0.028103033
22816	0.028103029
22817	0.028103025
22818	0.028103021
22819	0.028103016
22820	0.028103012
22821	0.028103008
22822	0.028103004
22823	0.028103
22824	0.028102995
22825	0.028102991
22826	0.028102987
22827	0.028102983
22828	0.028102979
22829	0.028102974
22830	0.02810297
22831	0.028102966
22832	0.028102962
22833	0.028102957
22834	0.028102953
22835	0.028102949
22836	0.028102945
22837	0.028102941
22838	0.028102936
22839	0.028102932
22840	0.028102928
22841	0.028102924
22842	0.028102919
22843	0.028102915
22844	0.028102911
22845	0.028102907
22846	0.028102902
22847	0.028102898
22848	0.028102894
22849	0.02810289
22850	0.028102886
22851	0.028102881
22852	0.028102877
22853	0.028102873
22854	0.028102869
22855	0.028102864
22856	0.02810286
22857	0.028102856
22858	0.028102852
22859	0.028102848
22860	0.028102843
22861	0.028102839
22862	0.028102835
22863	0.028102831
22864	0.028102826
22865	0.028102822
22866	0.028102818
22867	0.028102814
22868	0.028102809
22869	0.028102805
22870	0.028102801
22871	0.028102797
22872	0.028102793
22873	0.028102788
22874	0.028102784
22875	0.02810278
22876	0.028102776
22877	0.028102771
22878	0.028102767
22879	0.028102763
22880	0.028102759
22881	0.028102754
22882	0.02810275
22883	0.028102746
22884	0.028102742
22885	0.028102737
22886	0.028102733
22887	0.028102729
22888	0.028102725
22889	0.02810272
22890	0.028102716
22891	0.028102712
22892	0.028102708
22893	0.028102704
22894	0.028102699
22895	0.028102695
22896	0.028102691
22897	0.028102687
22898	0.028102682
22899	0.028102678
22900	0.028102674
22901	0.02810267
22902	0.028102665
22903	0.028102661
22904	0.028102657
22905	0.028102653
22906	0.028102648
22907	0.028102644
22908	0.02810264
22909	0.028102636
22910	0.028102631
22911	0.028102627
22912	0.028102623
22913	0.028102619
22914	0.028102614
22915	0.02810261
22916	0.028102606
22917	0.028102602
22918	0.028102597
22919	0.028102593
22920	0.028102589
22921	0.028102585
22922	0.02810258
22923	0.028102576
22924	0.028102572
22925	0.028102568
22926	0.028102563
22927	0.028102559
22928	0.028102555
22929	0.028102551
22930	0.028102546
22931	0.028102542
22932	0.028102538
22933	0.028102534
22934	0.028102529
22935	0.028102525
22936	0.028102521
22937	0.028102517
22938	0.028102512
22939	0.028102508
22940	0.028102504
22941	0.0281025
22942	0.028102495
22943	0.028102491
22944	0.028102487
22945	0.028102483
22946	0.028102478
22947	0.028102474
22948	0.02810247
22949	0.028102465
22950	0.028102461
22951	0.028102457
22952	0.028102453
22953	0.028102448
22954	0.028102444
22955	0.02810244
22956	0.028102436
22957	0.028102431
22958	0.028102427
22959	0.028102423
22960	0.028102419
22961	0.028102414
22962	0.02810241
22963	0.028102406
22964	0.028102402
22965	0.028102397
22966	0.028102393
22967	0.028102389
22968	0.028102384
22969	0.02810238
22970	0.028102376
22971	0.028102372
22972	0.028102367
22973	0.028102363
22974	0.028102359
22975	0.028102355
22976	0.02810235
22977	0.028102346
22978	0.028102342
22979	0.028102338
22980	0.028102333
22981	0.028102329
22982	0.028102325
22983	0.02810232
22984	0.028102316
22985	0.028102312
22986	0.028102308
22987	0.028102303
22988	0.028102299
22989	0.028102295
22990	0.028102291
22991	0.028102286
22992	0.028102282
22993	0.028102278
22994	0.028102273
22995	0.028102269
22996	0.028102265
22997	0.028102261
22998	0.028102256
22999	0.028102252
23000	0.028102248
23001	0.028102244
23002	0.028102239
23003	0.028102235
23004	0.028102231
23005	0.028102226
23006	0.028102222
23007	0.028102218
23008	0.028102214
23009	0.028102209
23010	0.028102205
23011	0.028102201
23012	0.028102196
23013	0.028102192
23014	0.028102188
23015	0.028102184
23016	0.028102179
23017	0.028102175
23018	0.028102171
23019	0.028102167
23020	0.028102162
23021	0.028102158
23022	0.028102154
23023	0.028102149
23024	0.028102145
23025	0.028102141
23026	0.028102137
23027	0.028102132
23028	0.028102128
23029	0.028102124
23030	0.028102119
23031	0.028102115
23032	0.028102111
23033	0.028102107
23034	0.028102102
23035	0.028102098
23036	0.028102094
23037	0.028102089
23038	0.028102085
23039	0.028102081
23040	0.028102077
23041	0.028102072
23042	0.028102068
23043	0.028102064
23044	0.028102059
23045	0.028102055
23046	0.028102051
23047	0.028102047
23048	0.028102042
23049	0.028102038
23050	0.028102034
23051	0.028102029
23052	0.028102025
23053	0.028102021
23054	0.028102016
23055	0.028102012
23056	0.028102008
23057	0.028102004
23058	0.028101999
23059	0.028101995
23060	0.028101991
23061	0.028101986
23062	0.028101982
23063	0.028101978
23064	0.028101974
23065	0.028101969
23066	0.028101965
23067	0.028101961
23068	0.028101956
23069	0.028101952
23070	0.028101948
23071	0.028101943
23072	0.028101939
23073	0.028101935
23074	0.028101931
23075	0.028101926
23076	0.028101922
23077	0.028101918
23078	0.028101913
23079	0.028101909
23080	0.028101905
23081	0.0281019
23082	0.028101896
23083	0.028101892
23084	0.028101888
23085	0.028101883
23086	0.028101879
23087	0.028101875
23088	0.02810187
23089	0.028101866
23090	0.028101862
23091	0.028101857
23092	0.028101853
23093	0.028101849
23094	0.028101844
23095	0.02810184
23096	0.028101836
23097	0.028101832
23098	0.028101827
23099	0.028101823
23100	0.028101819
23101	0.028101814
23102	0.02810181
23103	0.028101806
23104	0.028101801
23105	0.028101797
23106	0.028101793
23107	0.028101788
23108	0.028101784
23109	0.02810178
23110	0.028101776
23111	0.028101771
23112	0.028101767
23113	0.028101763
23114	0.028101758
23115	0.028101754
23116	0.02810175
23117	0.028101745
23118	0.028101741
23119	0.028101737
23120	0.028101732
23121	0.028101728
23122	0.028101724
23123	0.028101719
23124	0.028101715
23125	0.028101711
23126	0.028101706
23127	0.028101702
23128	0.028101698
23129	0.028101694
23130	0.028101689
23131	0.028101685
23132	0.028101681
23133	0.028101676
23134	0.028101672
23135	0.028101668
23136	0.028101663
23137	0.028101659
23138	0.028101655
23139	0.02810165
23140	0.028101646
23141	0.028101642
23142	0.028101637
23143	0.028101633
23144	0.028101629
23145	0.028101624
23146	0.02810162
23147	0.028101616
23148	0.028101611
23149	0.028101607
23150	0.028101603
23151	0.028101598
23152	0.028101594
23153	0.02810159
23154	0.028101585
23155	0.028101581
23156	0.028101577
23157	0.028101573
23158	0.028101568
23159	0.028101564
23160	0.02810156
23161	0.028101555
23162	0.028101551
23163	0.028101547
23164	0.028101542
23165	0.028101538
23166	0.028101534
23167	0.028101529
23168	0.028101525
23169	0.028101521
23170	0.028101516
23171	0.028101512
23172	0.028101508
23173	0.028101503
23174	0.028101499
23175	0.028101495
23176	0.02810149
23177	0.028101486
23178	0.028101482
23179	0.028101477
23180	0.028101473
23181	0.028101469
23182	0.028101464
23183	0.02810146
23184	0.028101456
23185	0.028101451
23186	0.028101447
23187	0.028101443
23188	0.028101438
23189	0.028101434
23190	0.02810143
23191	0.028101425
23192	0.028101421
23193	0.028101417
23194	0.028101412
23195	0.028101408
23196	0.028101404
23197	0.028101399
23198	0.028101395
23199	0.02810139
23200	0.028101386
23201	0.028101382
23202	0.028101377
23203	0.028101373
23204	0.028101369
23205	0.028101364
23206	0.02810136
23207	0.028101356
23208	0.028101351
23209	0.028101347
23210	0.028101343
23211	0.028101338
23212	0.028101334
23213	0.02810133
23214	0.028101325
23215	0.028101321
23216	0.028101317
23217	0.028101312
23218	0.028101308
23219	0.028101304
23220	0.028101299
23221	0.028101295
23222	0.028101291
23223	0.028101286
23224	0.028101282
23225	0.028101278
23226	0.028101273
23227	0.028101269
23228	0.028101264
23229	0.02810126
23230	0.028101256
23231	0.028101251
23232	0.028101247
23233	0.028101243
23234	0.028101238
23235	0.028101234
23236	0.02810123
23237	0.028101225
23238	0.028101221
23239	0.028101217
23240	0.028101212
23241	0.028101208
23242	0.028101204
23243	0.028101199
23244	0.028101195
23245	0.02810119
23246	0.028101186
23247	0.028101182
23248	0.028101177
23249	0.028101173
23250	0.028101169
23251	0.028101164
23252	0.02810116
23253	0.028101156
23254	0.028101151
23255	0.028101147
23256	0.028101143
23257	0.028101138
23258	0.028101134
23259	0.028101129
23260	0.028101125
23261	0.028101121
23262	0.028101116
23263	0.028101112
23264	0.028101108
23265	0.028101103
23266	0.028101099
23267	0.028101095
23268	0.02810109
23269	0.028101086
23270	0.028101081
23271	0.028101077
23272	0.028101073
23273	0.028101068
23274	0.028101064
23275	0.02810106
23276	0.028101055
23277	0.028101051
23278	0.028101047
23279	0.028101042
23280	0.028101038
23281	0.028101033
23282	0.028101029
23283	0.028101025
23284	0.02810102
23285	0.028101016
23286	0.028101012
23287	0.028101007
23288	0.028101003
23289	0.028100998
23290	0.028100994
23291	0.02810099
23292	0.028100985
23293	0.028100981
23294	0.028100977
23295	0.028100972
23296	0.028100968
23297	0.028100964
23298	0.028100959
23299	0.028100955
23300	0.02810095
23301	0.028100946
23302	0.028100942
23303	0.028100937
23304	0.028100933
23305	0.028100929
23306	0.028100924
23307	0.02810092
23308	0.028100915
23309	0.028100911
23310	0.028100907
23311	0.028100902
23312	0.028100898
23313	0.028100894
23314	0.028100889
23315	0.028100885
23316	0.02810088
23317	0.028100876
23318	0.028100872
23319	0.028100867
23320	0.028100863
23321	0.028100858
23322	0.028100854
23323	0.02810085
23324	0.028100845
23325	0.028100841
23326	0.028100837
23327	0.028100832
23328	0.028100828
23329	0.028100823
23330	0.028100819
23331	0.028100815
23332	0.02810081
23333	0.028100806
23334	0.028100802
23335	0.028100797
23336	0.028100793
23337	0.028100788
23338	0.028100784
23339	0.02810078
23340	0.028100775
23341	0.028100771
23342	0.028100766
23343	0.028100762
23344	0.028100758
23345	0.028100753
23346	0.028100749
23347	0.028100744
23348	0.02810074
23349	0.028100736
23350	0.028100731
23351	0.028100727
23352	0.028100723
23353	0.028100718
23354	0.028100714
23355	0.028100709
23356	0.028100705
23357	0.028100701
23358	0.028100696
23359	0.028100692
23360	0.028100687
23361	0.028100683
23362	0.028100679
23363	0.028100674
23364	0.02810067
23365	0.028100665
23366	0.028100661
23367	0.028100657
23368	0.028100652
23369	0.028100648
23370	0.028100643
23371	0.028100639
23372	0.028100635
23373	0.02810063
23374	0.028100626
23375	0.028100621
23376	0.028100617
23377	0.028100613
23378	0.028100608
23379	0.028100604
23380	0.028100599
23381	0.028100595
23382	0.028100591
23383	0.028100586
23384	0.028100582
23385	0.028100577
23386	0.028100573
23387	0.028100569
23388	0.028100564
23389	0.02810056
23390	0.028100555
23391	0.028100551
23392	0.028100547
23393	0.028100542
23394	0.028100538
23395	0.028100533
23396	0.028100529
23397	0.028100525
23398	0.02810052
23399	0.028100516
23400	0.028100511
23401	0.028100507
23402	0.028100503
23403	0.028100498
23404	0.028100494
23405	0.028100489
23406	0.028100485
23407	0.028100481
23408	0.028100476
23409	0.028100472
23410	0.028100467
23411	0.028100463
23412	0.028100458
23413	0.028100454
23414	0.02810045
23415	0.028100445
23416	0.028100441
23417	0.028100436
23418	0.028100432
23419	0.028100428
23420	0.028100423
23421	0.028100419
23422	0.028100414
23423	0.02810041
23424	0.028100406
23425	0.028100401
23426	0.028100397
23427	0.028100392
23428	0.028100388
23429	0.028100383
23430	0.028100379
23431	0.028100375
23432	0.02810037
23433	0.028100366
23434	0.028100361
23435	0.028100357
23436	0.028100353
23437	0.028100348
23438	0.028100344
23439	0.028100339
23440	0.028100335
23441	0.02810033
23442	0.028100326
23443	0.028100322
23444	0.028100317
23445	0.028100313
23446	0.028100308
23447	0.028100304
23448	0.028100299
23449	0.028100295
23450	0.028100291
23451	0.028100286
23452	0.028100282
23453	0.028100277
23454	0.028100273
23455	0.028100269
23456	0.028100264
23457	0.02810026
23458	0.028100255
23459	0.028100251
23460	0.028100246
23461	0.028100242
23462	0.028100238
23463	0.028100233
23464	0.028100229
23465	0.028100224
23466	0.02810022
23467	0.028100215
23468	0.028100211
23469	0.028100207
23470	0.028100202
23471	0.028100198
23472	0.028100193
23473	0.028100189
23474	0.028100184
23475	0.02810018
23476	0.028100176
23477	0.028100171
23478	0.028100167
23479	0.028100162
23480	0.028100158
23481	0.028100153
23482	0.028100149
23483	0.028100144
23484	0.02810014
23485	0.028100136
23486	0.028100131
23487	0.028100127
23488	0.028100122
23489	0.028100118
23490	0.028100113
23491	0.028100109
23492	0.028100105
23493	0.0281001
23494	0.028100096
23495	0.028100091
23496	0.028100087
23497	0.028100082
23498	0.028100078
23499	0.028100073
23500	0.028100069
23501	0.028100065
23502	0.02810006
23503	0.028100056
23504	0.028100051
23505	0.028100047
23506	0.028100042
23507	0.028100038
23508	0.028100034
23509	0.028100029
23510	0.028100025
23511	0.02810002
23512	0.028100016
23513	0.028100011
23514	0.028100007
23515	0.028100002
23516	0.028099998
23517	0.028099994
23518	0.028099989
23519	0.028099985
23520	0.02809998
23521	0.028099976
23522	0.028099971
23523	0.028099967
23524	0.028099962
23525	0.028099958
23526	0.028099953
23527	0.028099949
23528	0.028099945
23529	0.02809994
23530	0.028099936
23531	0.028099931
23532	0.028099927
23533	0.028099922
23534	0.028099918
23535	0.028099913
23536	0.028099909
23537	0.028099905
23538	0.0280999
23539	0.028099896
23540	0.028099891
23541	0.028099887
23542	0.028099882
23543	0.028099878
23544	0.028099873
23545	0.028099869
23546	0.028099864
23547	0.02809986
23548	0.028099856
23549	0.028099851
23550	0.028099847
23551	0.028099842
23552	0.028099838
23553	0.028099833
23554	0.028099829
23555	0.028099824
23556	0.02809982
23557	0.028099815
23558	0.028099811
23559	0.028099807
23560	0.028099802
23561	0.028099798
23562	0.028099793
23563	0.028099789
23564	0.028099784
23565	0.02809978
23566	0.028099775
23567	0.028099771
23568	0.028099766
23569	0.028099762
23570	0.028099757
23571	0.028099753
23572	0.028099749
23573	0.028099744
23574	0.02809974
23575	0.028099735
23576	0.028099731
23577	0.028099726
23578	0.028099722
23579	0.028099717
23580	0.028099713
23581	0.028099708
23582	0.028099704
23583	0.028099699
23584	0.028099695
23585	0.02809969
23586	0.028099686
23587	0.028099682
23588	0.028099677
23589	0.028099673
23590	0.028099668
23591	0.028099664
23592	0.028099659
23593	0.028099655
23594	0.02809965
23595	0.028099646
23596	0.028099641
23597	0.028099637
23598	0.028099632
23599	0.028099628
23600	0.028099623
23601	0.028099619
23602	0.028099614
23603	0.02809961
23604	0.028099605
23605	0.028099601
23606	0.028099597
23607	0.028099592
23608	0.028099588
23609	0.028099583
23610	0.028099579
23611	0.028099574
23612	0.02809957
23613	0.028099565
23614	0.028099561
23615	0.028099556
23616	0.028099552
23617	0.028099547
23618	0.028099543
23619	0.028099538
23620	0.028099534
23621	0.028099529
23622	0.028099525
23623	0.02809952
23624	0.028099516
23625	0.028099511
23626	0.028099507
23627	0.028099502
23628	0.028099498
23629	0.028099494
23630	0.028099489
23631	0.028099485
23632	0.02809948
23633	0.028099476
23634	0.028099471
23635	0.028099467
23636	0.028099462
23637	0.028099458
23638	0.028099453
23639	0.028099449
23640	0.028099444
23641	0.02809944
23642	0.028099435
23643	0.028099431
23644	0.028099426
23645	0.028099422
23646	0.028099417
23647	0.028099413
23648	0.028099408
23649	0.028099404
23650	0.028099399
23651	0.028099395
23652	0.02809939
23653	0.028099386
23654	0.028099381
23655	0.028099377
23656	0.028099372
23657	0.028099368
23658	0.028099363
23659	0.028099359
23660	0.028099354
23661	0.02809935
23662	0.028099345
23663	0.028099341
23664	0.028099336
23665	0.028099332
23666	0.028099327
23667	0.028099323
23668	0.028099318
23669	0.028099314
23670	0.028099309
23671	0.028099305
23672	0.0280993
23673	0.028099296
23674	0.028099291
23675	0.028099287
23676	0.028099282
23677	0.028099278
23678	0.028099273
23679	0.028099269
23680	0.028099264
23681	0.02809926
23682	0.028099255
23683	0.028099251
23684	0.028099246
23685	0.028099242
23686	0.028099237
23687	0.028099233
23688	0.028099228
23689	0.028099224
23690	0.028099219
23691	0.028099215
23692	0.02809921
23693	0.028099206
23694	0.028099201
23695	0.028099197
23696	0.028099192
23697	0.028099188
23698	0.028099183
23699	0.028099179
23700	0.028099174
23701	0.02809917
23702	0.028099165
23703	0.028099161
23704	0.028099156
23705	0.028099152
23706	0.028099147
23707	0.028099143
23708	0.028099138
23709	0.028099134
23710	0.028099129
23711	0.028099125
23712	0.02809912
23713	0.028099116
23714	0.028099111
23715	0.028099107
23716	0.028099102
23717	0.028099098
23718	0.028099093
23719	0.028099089
23720	0.028099084
23721	0.02809908
23722	0.028099075
23723	0.028099071
23724	0.028099066
23725	0.028099062
23726	0.028099057
23727	0.028099053
23728	0.028099048
23729	0.028099044
23730	0.028099039
23731	0.028099035
23732	0.02809903
23733	0.028099025
23734	0.028099021
23735	0.028099016
23736	0.028099012
23737	0.028099007
23738	0.028099003
23739	0.028098998
23740	0.028098994
23741	0.028098989
23742	0.028098985
23743	0.02809898
23744	0.028098976
23745	0.028098971
23746	0.028098967
23747	0.028098962
23748	0.028098958
23749	0.028098953
23750	0.028098949
23751	0.028098944
23752	0.02809894
23753	0.028098935
23754	0.028098931
23755	0.028098926
23756	0.028098921
23757	0.028098917
23758	0.028098912
23759	0.028098908
23760	0.028098903
23761	0.028098899
23762	0.028098894
23763	0.02809889
23764	0.028098885
23765	0.028098881
23766	0.028098876
23767	0.028098872
23768	0.028098867
23769	0.028098863
23770	0.028098858
23771	0.028098854
23772	0.028098849
23773	0.028098845
23774	0.02809884
23775	0.028098835
23776	0.028098831
23777	0.028098826
23778	0.028098822
23779	0.028098817
23780	0.028098813
23781	0.028098808
23782	0.028098804
23783	0.028098799
23784	0.028098795
23785	0.02809879
23786	0.028098786
23787	0.028098781
23788	0.028098776
23789	0.028098772
23790	0.028098767
23791	0.028098763
23792	0.028098758
23793	0.028098754
23794	0.028098749
23795	0.028098745
23796	0.02809874
23797	0.028098736
23798	0.028098731
23799	0.028098727
23800	0.028098722
23801	0.028098717
23802	0.028098713
23803	0.028098708
23804	0.028098704
23805	0.028098699
23806	0.028098695
23807	0.02809869
23808	0.028098686
23809	0.028098681
23810	0.028098677
23811	0.028098672
23812	0.028098668
23813	0.028098663
23814	0.028098658
23815	0.028098654
23816	0.028098649
23817	0.028098645
23818	0.02809864
23819	0.028098636
23820	0.028098631
23821	0.028098627
23822	0.028098622
23823	0.028098618
23824	0.028098613
23825	0.028098608
23826	0.028098604
23827	0.028098599
23828	0.028098595
23829	0.02809859
23830	0.028098586
23831	0.028098581
23832	0.028098577
23833	0.028098572
23834	0.028098567
23835	0.028098563
23836	0.028098558
23837	0.028098554
23838	0.028098549
23839	0.028098545
23840	0.02809854
23841	0.028098536
23842	0.028098531
23843	0.028098526
23844	0.028098522
23845	0.028098517
23846	0.028098513
23847	0.028098508
23848	0.028098504
23849	0.028098499
23850	0.028098495
23851	0.02809849
23852	0.028098485
23853	0.028098481
23854	0.028098476
23855	0.028098472
23856	0.028098467
23857	0.028098463
23858	0.028098458
23859	0.028098454
23860	0.028098449
23861	0.028098444
23862	0.02809844
23863	0.028098435
23864	0.028098431
23865	0.028098426
23866	0.028098422
23867	0.028098417
23868	0.028098413
23869	0.028098408
23870	0.028098403
23871	0.028098399
23872	0.028098394
23873	0.02809839
23874	0.028098385
23875	0.028098381
23876	0.028098376
23877	0.028098371
23878	0.028098367
23879	0.028098362
23880	0.028098358
23881	0.028098353
23882	0.028098349
23883	0.028098344
23884	0.028098339
23885	0.028098335
23886	0.02809833
23887	0.028098326
23888	0.028098321
23889	0.028098317
23890	0.028098312
23891	0.028098307
23892	0.028098303
23893	0.028098298
23894	0.028098294
23895	0.028098289
23896	0.028098285
23897	0.02809828
23898	0.028098275
23899	0.028098271
23900	0.028098266
23901	0.028098262
23902	0.028098257
23903	0.028098253
23904	0.028098248
23905	0.028098243
23906	0.028098239
23907	0.028098234
23908	0.02809823
23909	0.028098225
23910	0.028098221
23911	0.028098216
23912	0.028098211
23913	0.028098207
23914	0.028098202
23915	0.028098198
23916	0.028098193
23917	0.028098188
23918	0.028098184
23919	0.028098179
23920	0.028098175
23921	0.02809817
23922	0.028098166
23923	0.028098161
23924	0.028098156
23925	0.028098152
23926	0.028098147
23927	0.028098143
23928	0.028098138
23929	0.028098134
23930	0.028098129
23931	0.028098124
23932	0.02809812
23933	0.028098115
23934	0.028098111
23935	0.028098106
23936	0.028098101
23937	0.028098097
23938	0.028098092
23939	0.028098088
23940	0.028098083
23941	0.028098078
23942	0.028098074
23943	0.028098069
23944	0.028098065
23945	0.02809806
23946	0.028098056
23947	0.028098051
23948	0.028098046
23949	0.028098042
23950	0.028098037
23951	0.028098033
23952	0.028098028
23953	0.028098023
23954	0.028098019
23955	0.028098014
23956	0.02809801
23957	0.028098005
23958	0.028098
23959	0.028097996
23960	0.028097991
23961	0.028097987
23962	0.028097982
23963	0.028097977
23964	0.028097973
23965	0.028097968
23966	0.028097964
23967	0.028097959
23968	0.028097954
23969	0.02809795
23970	0.028097945
23971	0.028097941
23972	0.028097936
23973	0.028097931
23974	0.028097927
23975	0.028097922
23976	0.028097918
23977	0.028097913
23978	0.028097908
23979	0.028097904
23980	0.028097899
23981	0.028097895
23982	0.02809789
23983	0.028097885
23984	0.028097881
23985	0.028097876
23986	0.028097872
23987	0.028097867
23988	0.028097862
23989	0.028097858
23990	0.028097853
23991	0.028097849
23992	0.028097844
23993	0.028097839
23994	0.028097835
23995	0.02809783
23996	0.028097826
23997	0.028097821
23998	0.028097816
23999	0.028097812
24000	0.028097807
24001	0.028097803
24002	0.028097798
24003	0.028097793
24004	0.028097789
24005	0.028097784
24006	0.02809778
24007	0.028097775
24008	0.02809777
24009	0.028097766
24010	0.028097761
24011	0.028097756
24012	0.028097752
24013	0.028097747
24014	0.028097743
24015	0.028097738
24016	0.028097733
24017	0.028097729
24018	0.028097724
24019	0.02809772
24020	0.028097715
24021	0.02809771
24022	0.028097706
24023	0.028097701
24024	0.028097696
24025	0.028097692
24026	0.028097687
24027	0.028097683
24028	0.028097678
24029	0.028097673
24030	0.028097669
24031	0.028097664
24032	0.02809766
24033	0.028097655
24034	0.02809765
24035	0.028097646
24036	0.028097641
24037	0.028097636
24038	0.028097632
24039	0.028097627
24040	0.028097623
24041	0.028097618
24042	0.028097613
24043	0.028097609
24044	0.028097604
24045	0.028097599
24046	0.028097595
24047	0.02809759
24048	0.028097586
24049	0.028097581
24050	0.028097576
24051	0.028097572
24052	0.028097567
24053	0.028097562
24054	0.028097558
24055	0.028097553
24056	0.028097549
24057	0.028097544
24058	0.028097539
24059	0.028097535
24060	0.02809753
24061	0.028097525
24062	0.028097521
24063	0.028097516
24064	0.028097512
24065	0.028097507
24066	0.028097502
24067	0.028097498
24068	0.028097493
24069	0.028097488
24070	0.028097484
24071	0.028097479
24072	0.028097474
24073	0.02809747
24074	0.028097465
24075	0.028097461
24076	0.028097456
24077	0.028097451
24078	0.028097447
24079	0.028097442
24080	0.028097437
24081	0.028097433
24082	0.028097428
24083	0.028097424
24084	0.028097419
24085	0.028097414
24086	0.02809741
24087	0.028097405
24088	0.0280974
24089	0.028097396
24090	0.028097391
24091	0.028097386
24092	0.028097382
24093	0.028097377
24094	0.028097372
24095	0.028097368
24096	0.028097363
24097	0.028097359
24098	0.028097354
24099	0.028097349
24100	0.028097345
24101	0.02809734
24102	0.028097335
24103	0.028097331
24104	0.028097326
24105	0.028097321
24106	0.028097317
24107	0.028097312
24108	0.028097307
24109	0.028097303
24110	0.028097298
24111	0.028097294
24112	0.028097289
24113	0.028097284
24114	0.02809728
24115	0.028097275
24116	0.02809727
24117	0.028097266
24118	0.028097261
24119	0.028097256
24120	0.028097252
24121	0.028097247
24122	0.028097242
24123	0.028097238
24124	0.028097233
24125	0.028097228
24126	0.028097224
24127	0.028097219
24128	0.028097215
24129	0.02809721
24130	0.028097205
24131	0.028097201
24132	0.028097196
24133	0.028097191
24134	0.028097187
24135	0.028097182
24136	0.028097177
24137	0.028097173
24138	0.028097168
24139	0.028097163
24140	0.028097159
24141	0.028097154
24142	0.028097149
24143	0.028097145
24144	0.02809714
24145	0.028097135
24146	0.028097131
24147	0.028097126
24148	0.028097121
24149	0.028097117
24150	0.028097112
24151	0.028097107
24152	0.028097103
24153	0.028097098
24154	0.028097093
24155	0.028097089
24156	0.028097084
24157	0.028097079
24158	0.028097075
24159	0.02809707
24160	0.028097065
